timestamp,_raw_coolant,coolant,_conf_coolant,_raw_rod_insertion,rod_insertion,_conf_rod_insertion,_raw_feedwater,feedwater,_conf_feedwater,_raw_fuel,fuel,_conf_fuel,_raw_pressure,pressure,_conf_pressure,_raw_temperature,temperature,_conf_temperature
0.38333333333333336,OPEN,1.0,0.9999011754989624,55%,55.0,0.8240463093790411,72/24,2,0.8886382825454172,85.6%,85.6,0.805546479674896,7251.9kPa,7251.9,0.9999327844239172,1416.7K,1416.7,0.9979178523254069
0.4,OPEN,1.0,0.9999011754989624,55%,55.0,0.8240463093790411,72/24,2,0.8886382825454172,85.6%,85.6,0.805546479674896,7251.9kPa,7251.9,0.9999327844239172,1416.7K,1416.7,0.9979451299662929
0.4166666666666667,OPEN,1.0,0.9999041557312012,55%,55.0,0.7781506708335361,72/24,2,0.8886382825454172,856%6,85.6,0.8151391513919697,7251.9kPa,7251.9,0.9999350086493147,1416.7K,1416.7,0.9979451299662929
0.43333333333333335,OPEN,1.0,0.9999041557312012,55%,55.0,0.7781506708335361,72/24,2,0.8886382825454172,856%6,85.6,0.7936878258760949,7251.9kPa,7251.9,0.9999646018831105,1416.7K,1416.7,0.9979451299662929
0.45,OPEN,1.0,0.9999073147773743,55%,55.0,0.7781506708335361,72/24,2,0.8886382825454172,85.6%,85.6,0.8168657163050963,7251.9kPa,7251.9,0.9999895955172436,1416.7K,1416.7,0.9979451299662929
0.4666666666666667,OPEN,1.0,0.9999066591262817,550,55.0,0.8917248242372159,72/24,2,0.8886382825454172,85606,85.6,0.8923163949712959,7251.8kPa,7251.8,0.9999856749711904,1416.7K,1416.7,0.9979451299662929
0.48333333333333334,OPEN,1.0,0.9999066591262817,550,55.0,0.9070778887799789,2/246,2,0.8443766394925867,85606,85.6,0.8923163949712959,7251.8kPa,7251.8,0.9999856749711904,1416.7K,1416.7,0.9979451299662929
0.5,OPEN,1.0,0.9999066591262817,1550,55.0,0.9648447632789612,2/246,2,0.6987145848129023,85606,85.6,0.8923163949712959,7251.8kPa,7251.8,0.9999856749711904,1416.7K,1416.7,0.9979451299662929
0.5166666666666667,OPEN,1.0,0.9999066591262817,55%,55.0,0.7568969130516052,72/24,2,0.8881730264716645,85606,85.6,0.8923163949712959,7251.8kPa,7251.8,0.9999856749711904,1416.7K,1416.7,0.9979451299662929
0.5333333333333333,OPEN,1.0,0.9999066591262817,1550,55.0,0.8210915923118591,72/24,2,0.8886382825454172,85606,85.6,0.8923163949712959,7251.8kPa,7251.8,0.9999856749711904,1416.7K,1416.7,0.9979451299662929
0.55,OPEN,1.0,0.9999066591262817,1550,55.0,0.8210915923118591,2/246,2,0.9184688571155398,85606,85.6,0.8923163949712959,7251.8kPa,7251.8,0.9999856749711904,1416.7K,1416.7,0.9979451299662929
0.5666666666666667,OPEN,1.0,0.9999066591262817,1550,55.0,0.8210915923118591,72/24,2,0.8881723236461709,85606,85.6,0.8923163949712959,7251.8kPa,7251.8,0.9999856749711904,1416.7K,1416.7,0.9979451299662929
0.5833333333333334,OPEN,1.0,0.9999066591262817,1550,55.0,0.8210915923118591,2/246,2,0.9184688571155398,85606,85.6,0.8923163949712959,7251.8kPa,7251.8,0.9999856749711904,1416.7K,1416.7,0.9979451299662929
0.6,OPEN,1.0,0.9999066591262817,1550,55.0,0.8210915923118591,72/24,2,0.8886382825454172,85606,85.6,0.8923163949712959,7251.8kPa,7251.8,0.9999856749711904,1416.7K,1416.7,0.9979451299662929
0.6166666666666667,OPEN,1.0,0.9999080896377563,1550,55.0,0.8210915923118591,72/24,2,0.8881723236461709,85.6%,85.6,0.9858370242166422,7251.8kPa,7251.8,0.8575355570726021,1416.7K,1416.7,0.9979451299662929
0.6333333333333333,OPEN,1.0,0.9999022483825684,1550,55.0,0.8210915923118591,72/24,2,0.8881723236461709,85.6%,85.6,0.9778013508595993,7251.8kPa,7251.8,0.9225203699559686,1416.7K,1416.7,0.9979451299662929
0.65,OPEN,1.0,0.9999004602432251,1550,55.0,0.8210915923118591,72/24,2,0.8881723236461709,85.6%,85.6,0.9832753181260363,7251.7kPa,7251.7,0.837254520455186,1416.7K,1416.7,0.9979451299662929
0.6666666666666666,OPEN,1.0,0.9999077320098877,1550,55.0,0.8210915923118591,72/24,2,0.8886382825454172,85.6%,85.6,0.9794882239751446,7251.7kPa,7251.7,0.985089279221059,1416.7K,1416.7,0.9979451299662929
0.6833333333333333,OPEN,1.0,0.9999009966850281,1550,55.0,0.8210915923118591,72/24,2,0.8881723236461709,85.6%,85.6,0.8327089354458203,7251.7kPa,7251.7,0.985089279221059,1416.7K,1416.7,0.9979451299662929
0.7,OPEN,1.0,0.9998930096626282,1550,55.0,0.8210915923118591,72/24,2,0.8881723236461709,85.6%,85.6,0.9810609438734031,7251.7kPa,7251.7,0.985089279221059,1416.7K,1416.7,0.9979451299662929
0.7166666666666667,OPEN,1.0,0.9999421834945679,1550,55.0,0.8210915923118591,72/24,2,0.8886382825454172,85.6%,85.6,0.9802770525596319,7251.7kPa,7251.7,0.985089279221059,1416.7K,1416.7,0.9979451299662929
